text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Menurut pendapat saya: ⁃Jakarta: Banyak yang golput (gara gara tidak ada anies dan ahok) makanya RK menang ⁃Banten: Airin Menang beda tipis ⁃Jabar: Dedi Mulyadi Menang telak ⁃Jateng: Ahmad Lutfi ? Mungkin karena projo dan pengaruh taj yasin;negatif;menurut pendapat saya jakarta banyak yang golput gara gara tidak ada anies dan ahok makanya rk menang banten airin menang beda tipis jabar dedi mulyadi menang telak jateng ahmad lutfi mungkin karena projo dan pengaruh taj yasin;1;menurut pendapat saya jakarta banyak yang golput gara gara tidak ada anies dan ahok makanya rk menang banten airin menang beda tipis jabar dedi mulyadi menang telak jateng ahmad lutfi mungkin karena projo dan pengaruh taj yasin;menurut pendapat saya jakarta banyak yang golongan putih gara gara tidak ada anies dan ahok makanya rk menang banten airin menang beda tipis jabar dedi mulyadi menang telak jateng ahmad lutfi mungkin karena projo dan pengaruh taj yasin;1
Setelah kemarin meminta Don Dasco balik kanan utk ga bahas revisi UU Pilkada skrg lgsg deklarasi Ahmad Luthfi dan Taj Yasin sbg paslon Cagub Cawagub Jateng. Ada baiknya memang Prabowo hrs lepas dr pengaruh Mulyono biar awal pemerintahannya tdk banyak beban;negatif;setelah kemarin meminta don dasco balik kanan utk ga bahas revisi uu pilkada skrg lgsg deklarasi ahmad luthfi dan taj yasin sbg paslon cagub cawagub jateng ada baiknya memang prabowo hrs lepas dr pengaruh mulyono biar awal pemerintahannya tdk banyak beban;0;setelah kemarin meminta don dasco balik kanan utk ga bahas revisi uu pilkada skrg lgsg deklarasi ahmad luthfi dan taj yasin sbg paslon cagub cawagub jateng ada baiknya memang prabowo hrs lepas dr pengaruh mulyono biar awal pemerintahannya tdk banyak beban;setelah kemarin meminta don dasco balik kanan untuk enggak bahas revisi uu pemilihan kepala daerah sekarang langsung deklarasi ahmad luthfi dan taj yasin sebagai paslon cagub cawagub jateng ada baiknya memang prabowo harus lepas dari pengaruh mulyono biar awal pemerintahannya tidak banyak beban;9
Pertarungan ketat di Jateng tanpa kehadiran Kaesang Apakah bintang 3 bisa mengalahkan bintang 4? Kita tunggu keseruannya https://t.co/MZUNKyn7vi;negatif;pertarungan ketat di jateng tanpa kehadiran kaesang apakah bintang  bisa mengalahkan bintang  kita tunggu keseruannya;3;pertarungan ketat di jateng tanpa kehadiran kaesang apakah bintang  bisa mengalahkan bintang  kita tunggu keseruannya;pertarungan ketat di jateng tanpa kehadiran kaesang apakah bintang bisa mengalahkan bintang kita tunggu keseruannya;0
Ahmad Luthfi dan Taj Yasin resmi mendaftar ikut Pilkada Jateng diusung Koalisi Indonesia Maju Plus- parpol selain PDIP. Ribuan pendukung mengiringi mereka ke KPUD Jateng di Jl Veteran Semarang Rabu (28/8). https://t.co/8aoVAtpQ25;positif;ahmad luthfi dan taj yasin resmi mendaftar ikut pilkada jateng diusung koalisi indonesia maju plus parpol selain pdip ribuan pendukung mengiringi mereka ke kpud jateng di jl veteran semarang rabu ;2;ahmad luthfi dan taj yasin resmi mendaftar ikut pilkada jateng diusung koalisi indonesia maju plus parpol selain pdip ribuan pendukung mengiringi mereka ke kpud jateng di jl veteran semarang rabu ;ahmad luthfi dan taj yasin resmi mendaftar ikut pemilihan kepala daerah jateng diusung koalisi indonesia maju plus partai politik selain pdip ribuan pendukung mengiringi mereka ke kpud jateng di jl veteran semarang rabu;2
Akhirnya face to face cuma 2 kandidat di Pilkada Pilgub Jawa Tengah (Jateng) 2024 Ahmad luthfi Taj Yasin VS Andika perkasa Hendrar prihadi Kalau itung²an sih jelas menang Ahmad luthfi dgn skor Pilpres kemarin https://t.co/uhIfIsTz5Y;positif;akhirnya face to face cuma  kandidat di pilkada pilgub jawa tengah jateng  ahmad luthfi taj yasin vs andika perkasa hendrar prihadi kalau itung²an sih jelas menang ahmad luthfi dgn skor pilpres kemarin;3;akhirnya face to face cuma  kandidat di pilkada pilgub jawa tengah jateng  ahmad luthfi taj yasin vs andika perkasa hendrar prihadi kalau itung²an sih jelas menang ahmad luthfi dgn skor pilpres kemarin;akhirnya face tapi face cuma kandidat di pemilihan kepala daerah pilgub jawa tengah jateng ahmad luthfi taj yasin vs andika perkasa hendrar prihadi kalau itung²an sih jelas menang ahmad luthfi dengan skor pilpres kemarin;3
Jelang Pilkada Ahmad Lutfi Gandeng Taj Yasin Maimoen sebagai Cawagub Bukan Kaesang https://t.co/hnz6h17s3m https://t.co/zraCULlz4o;positif;jelang pilkada ahmad lutfi gandeng taj yasin maimoen sebagai cawagub bukan kaesang;2;jelang pilkada ahmad lutfi gandeng taj yasin maimoen sebagai cawagub bukan kaesang;jelang pemilihan kepala daerah ahmad lutfi gandeng taj yasin maimoen sebagai cawagub bukan kaesang;1
Gibran Temani Ahmad Luthfi- Taj Yasin Mendaftar di KPU Jawa Tengah https://t.co/pNoSHj7NsZ #TempoFoto;positif;gibran temani ahmad luthfi taj yasin mendaftar di kpu jawa tengah;2;gibran temani ahmad luthfi taj yasin mendaftar di kpu jawa tengah;gibran temani ahmad luthfi taj yasin mendaftar di kpu jawa tengah;0
Entah karena gak tahan Bau Ketek ato mungkin sadar kalo nir faedah ngusung Gus Ngarep akhirnya Partai @Gerindra ngusung Luthfi - Taj Yasin deh.. https://t.co/9iG8IMdHGQ https://t.co/m9d3fJSr4r;negatif;entah karena gak tahan bau ketek ato mungkin sadar kalo nir faedah ngusung gus ngarep akhirnya partai ngusung luthfi taj yasin deh;4;entah karena gak tahan bau ketek ato mungkin sadar kalo nir faedah ngusung gus ngarep akhirnya partai ngusung luthfi taj yasin deh;entah karena enggak tahan bau ketek atau mungkin sadar kalau nir faedah ngusung gus mengharap akhirnya partai ngusung luthfi taj yasin deh;4
Bukan Kaesang Taj Yasin Dipilih Gerindra Dampingi Ahmad Luthfi di Jateng https://t.co/G4enDj35Cy;positif;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;1;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;0
Ahmad Luthfi dan Taj Yasin mendaftar ke KPU Jawa Tengah pada Rabu (28/8/2024). Gibran Rakabuming Raka juga terlihat hadir mendamping paslon tersebut. https://t.co/at2i3leG8H;positif;ahmad luthfi dan taj yasin mendaftar ke kpu jawa tengah pada rabu  gibran rakabuming raka juga terlihat hadir mendamping paslon tersebut;2;ahmad luthfi dan taj yasin mendaftar ke kpu jawa tengah pada rabu  gibran rakabuming raka juga terlihat hadir mendamping paslon tersebut;ahmad luthfi dan taj yasin mendaftar ke kpu jawa tengah pada rabu gibran rakabuming raka juga terlihat hadir mendamping paslon tersebut;0
Ahmad Luthfi dan Taj Yasin Maimoen atau Gus Yasin mendaftar Pilgub Jateng 2024 ke KPU Jawa Tengah pagi ini. Mereka didampingi wapres terpilih Gibran Rakabuming Raka dan mantan Gubernur Jateng Bibit Waluyo. Duet ini telah mantapkan diri daftar ke KPU Jateng dan melakukan sesi https://t.co/SplFS7xT5d;positif;ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar pilgub jateng  ke kpu jawa tengah pagi ini mereka didampingi wapres terpilih gibran rakabuming raka dan mantan gubernur jateng bibit waluyo duet ini telah mantapkan diri daftar ke kpu jateng dan melakukan sesi;2;ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar pilgub jateng  ke kpu jawa tengah pagi ini mereka didampingi wapres terpilih gibran rakabuming raka dan mantan gubernur jateng bibit waluyo duet ini telah mantapkan diri daftar ke kpu jateng dan melakukan sesi;ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar pilgub jateng ke kpu jawa tengah pagi ini mereka didampingi wapres terpilih gibran rakabuming raka dan mantan gubernur jateng bibit waluyo duet ini telah mantapkan diri daftar ke kpu jateng dan melakukan sesi;0
Taj yasin ini terpilih jadi DEWAN juga belum dilantik sekarang maju cawagub lagi sungguh aneh sekali;negatif;taj yasin ini terpilih jadi dewan juga belum dilantik sekarang maju cawagub lagi sungguh aneh sekali;0;taj yasin ini terpilih jadi dewan juga belum dilantik sekarang maju cawagub lagi sungguh aneh sekali;taj yasin ini terpilih jadi dewan juga belum dilantik sekarang maju cawagub lagi sungguh aneh sekali;0
Taj Yasin Bekas Wakil Ganjar Pendamping Ahmad Luthfi di Pilgub Jateng https://t.co/GCBKb9PueJ;positif;taj yasin bekas wakil ganjar pendamping ahmad luthfi di pilgub jateng;1;taj yasin bekas wakil ganjar pendamping ahmad luthfi di pilgub jateng;taj yasin bekas wakil ganjar pendamping ahmad luthfi di pilgub jateng;0
KPU Provinsi Jawa Tengah mencatat bahwa pasangan bakal calon Gubernur dan Wakil Gubernur Ahmad Luthfi dan Taj Yasin Maimoen telah memperoleh dukungan 13 772.830 juta suara sah untuk mengikuti Pilkada 2024. https://t.co/U6a9IfaReb https://t.co/bBYAzGalRD;positif;kpu provinsi jawa tengah mencatat bahwa pasangan bakal calon gubernur dan wakil gubernur ahmad luthfi dan taj yasin maimoen telah memperoleh dukungan   juta suara sah untuk mengikuti pilkada ;5;kpu provinsi jawa tengah mencatat bahwa pasangan bakal calon gubernur dan wakil gubernur ahmad luthfi dan taj yasin maimoen telah memperoleh dukungan   juta suara sah untuk mengikuti pilkada ;kpu provinsi jawa tengah mencatat bahwa pasangan bakal calon gubernur dan wakil gubernur ahmad luthfi dan taj yasin maimoen telah memperoleh dukungan juta suara sah untuk mengikuti pemilihan kepala daerah;1
ahmad Luthfi dan Taj Yasin Maimoen atau Gus Yasin mendaftar Pilgub Jateng 2024 ke KPU Jawa Tengah mereka didampingi wapres terpilih. https://t.co/AgSJyVNfCV;positif;ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar pilgub jateng  ke kpu jawa tengah mereka didampingi wapres terpilih;2;ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar pilgub jateng  ke kpu jawa tengah mereka didampingi wapres terpilih;ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar pilgub jateng ke kpu jawa tengah mereka didampingi wapres terpilih;0
Tanya: mending Taj Yasin apa Hendrar Prihadi dari segi kinerja? Aku beneran ngga tau dua2nya;negatif;tanya mending taj yasin apa hendrar prihadi dari segi kinerja aku beneran ngga tau duanya;0;tanya mending taj yasin apa hendrar prihadi dari segi kinerja aku beneran ngga tau duanya;tanya lebih baik taj yasin apa hendrar prihadi dari segi kinerja aku benaran enggak tahu duanya;4
Koalisi KIM+ di Jawa Tengah AMBYAR! Beberapa partai BATAL mengusung Kaesang. Gerindra telah mengusung Ahmad Luthfi (Ex-Kapolda Jateng) dan Taj Yasin Maimoen. Kemungkinan besar PDIP akan mengusung Andika Perkasa (Ex-Jendral TNI) atau Hendrar Prihadi (Ex-Walkot Semarang);positif;koalisi kim di jawa tengah ambyar beberapa partai batal mengusung kaesang gerindra telah mengusung ahmad luthfi exkapolda jateng dan taj yasin maimoen kemungkinan besar pdip akan mengusung andika perkasa exjendral tni atau hendrar prihadi exwalkot semarang;0;koalisi kim di jawa tengah ambyar beberapa partai batal mengusung kaesang gerindra telah mengusung ahmad luthfi exkapolda jateng dan taj yasin maimoen kemungkinan besar pdip akan mengusung andika perkasa exjendral tni atau hendrar prihadi exwalkot semarang;koalisi kim di jawa tengah ambyar beberapa partai batal mengusung kaesang gerindra telah mengusung ahmad luthfi exkapolda jateng dan taj yasin maimoen kemungkinan besar pdip akan mengusung andika perkasa exjendral tni atau hendrar prihadi exwalkot semarang;0
Zulkifli Hasan Mengaku PAN Sejak Awal Dukung Ahmad Luthfi-Taj Yasin di Pilkada Jawa Tengah https://t.co/uY6qgDG5wT;positif;zulkifli hasan mengaku pan sejak awal dukung ahmad luthfitaj yasin di pilkada jawa tengah;1;zulkifli hasan mengaku pan sejak awal dukung ahmad luthfitaj yasin di pilkada jawa tengah;zulkifli hasan mengaku kapan sejak awal dukung ahmad luthfitaj yasin di pemilihan kepala daerah jawa tengah;2
Ketua DPD Partai Golkar Jateng Panggah Susanto pimpinan parpol koalisi mendaftarkan Ahmad Luthfi dan Taj Yasin Maimoen sebagai calon gubernur dan wakil gubernur Jawa Tengah 2024 Rabu (28/8/2024). Di kantor @KPU_Jateng jl veteran kota semarang #golkar #golkarjateng @golkar_id https://t.co/qFZs2292iL;positif;ketua dpd partai golkar jateng panggah susanto pimpinan parpol koalisi mendaftarkan ahmad luthfi dan taj yasin maimoen sebagai calon gubernur dan wakil gubernur jawa tengah  rabu  di kantor jl veteran kota semarang;7;ketua dpd partai golkar jateng panggah susanto pimpinan parpol koalisi mendaftarkan ahmad luthfi dan taj yasin maimoen sebagai calon gubernur dan wakil gubernur jawa tengah  rabu  di kantor jl veteran kota semarang;ketua dpd partai golkar jateng panggah susanto pimpinan partai politik koalisi mendaftarkan ahmad luthfi dan taj yasin maimoen sebagai calon gubernur dan wakil gubernur jawa tengah rabu di kantor jl veteran kota semarang;1
Kaesang dipastikan tak maju Pilkada Jawa Tengah (Jateng). PSI pun memberikan dukungannya kepada pasangan Ahmad Luthfi dan Taj Yasin Maemoen. https://t.co/erIcxVn6Sc;positif;kaesang dipastikan tak maju pilkada jawa tengah jateng psi pun memberikan dukungannya kepada pasangan ahmad luthfi dan taj yasin maemoen;1;kaesang dipastikan tak maju pilkada jawa tengah jateng psi pun memberikan dukungannya kepada pasangan ahmad luthfi dan taj yasin maemoen;kaesang dipastikan tidak maju pemilihan kepala daerah jawa tengah jateng psi pun memberikan dukungannya kepada pasangan ahmad luthfi dan taj yasin maemoen;2
PDIP Usung Andika Perkasa-Hendrar Prihadi Hadapi Ahmad Lutfi dan Taj Yasin di Pilgub Jateng https://t.co/0lzUAtR2Mm;positif;pdip usung andika perkasahendrar prihadi hadapi ahmad lutfi dan taj yasin di pilgub jateng;1;pdip usung andika perkasahendrar prihadi hadapi ahmad lutfi dan taj yasin di pilgub jateng;pdip usung andika perkasahendrar prihadi hadapi ahmad lutfi dan taj yasin di pilgub jateng;0
PSI Resmi Dukung Ahmad Luthfi dan Taj Yasin Maimoen Maju di Pilkada Jateng https://t.co/zDhXoGPLyI;positif;psi resmi dukung ahmad luthfi dan taj yasin maimoen maju di pilkada jateng;1;psi resmi dukung ahmad luthfi dan taj yasin maimoen maju di pilkada jateng;psi resmi dukung ahmad luthfi dan taj yasin maimoen maju di pemilihan kepala daerah jateng;1
Partai Buruh Jawa Tengah Bersama Koalisi Non Parlemen Jawa Tengah Usung Ahmad Luthfi dan Taj Yasin Maju di Pilkada 2024 https://t.co/km7DY20cIn https://t.co/nrnv7QDFVu;positif;partai buruh jawa tengah bersama koalisi non parlemen jawa tengah usung ahmad luthfi dan taj yasin maju di pilkada ;3;partai buruh jawa tengah bersama koalisi non parlemen jawa tengah usung ahmad luthfi dan taj yasin maju di pilkada ;partai buruh jawa tengah bersama koalisi non parlemen jawa tengah usung ahmad luthfi dan taj yasin maju di pemilihan kepala daerah;1
Bidak catur Gerindra menarik juga dengan deklarasi Luthfi Taj Yasin di Jateng;positif;bidak catur gerindra menarik juga dengan deklarasi luthfi taj yasin di jateng;0;bidak catur gerindra menarik juga dengan deklarasi luthfi taj yasin di jateng;bidak catur gerindra menarik juga dengan deklarasi luthfi taj yasin di jateng;0
Sumut - Boby Nasution - H. Surya Banten - Andra Soni - Dimyati DKJ - Ridwan Kamil - Suswono Jabar - Dedi Mulyadi - Erwan Setiawan Jateng - Ahmad Luthfi - Taj Yasin Jatim - Khofifah - Emil Dardak ini 6 daerah strategis yang ditargetkan KIM+ dan gacoannya.;negatif;sumut boby nasution h surya banten andra soni dimyati dkj ridwan kamil suswono jabar dedi mulyadi erwan setiawan jateng ahmad luthfi taj yasin jatim khofifah emil dardak ini  daerah strategis yang ditargetkan kim dan gacoannya;13;sumut boby nasution h surya banten andra soni dimyati dkj ridwan kamil suswono jabar dedi mulyadi erwan setiawan jateng ahmad luthfi taj yasin jatim khofifah emil dardak ini  daerah strategis yang ditargetkan kim dan gacoannya;sumut boby nasution h surya banten andra soni dimyati dkj ridwan kamil suswono jabar dedi mulyadi erwan setiawan jateng ahmad luthfi taj yasin jatim khofifah emil dardak ini daerah strategis yang ditargetkan kim dan gacoannya;0
Gibran Dampingi Pendaftaran Ahmad Luthfi dan Taj Yasin di KPU Jawa Tengah https://t.co/3tDM89MDgf;positif;gibran dampingi pendaftaran ahmad luthfi dan taj yasin di kpu jawa tengah;1;gibran dampingi pendaftaran ahmad luthfi dan taj yasin di kpu jawa tengah;gibran dampingi pendaftaran ahmad luthfi dan taj yasin di kpu jawa tengah;0
Bukan Kaesang Taj Yasin Dipilih Gerindra Dampingi Ahmad Luthfi di Jateng https://t.co/8kATDoOIVc https://t.co/8kATDoOIVc;positif;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;2;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;0
Profil Taj Yasin Maimoen Anak Mbah Moen yang Maju pada Pilgub Jateng 2024 https://t.co/bQVBQ42wSV ;positif;profil taj yasin maimoen anak mbah moen yang maju pada pilgub jateng ;2;profil taj yasin maimoen anak mbah moen yang maju pada pilgub jateng ;profil taj yasin maimoen anak mbah moen yang maju pada pilgub jateng;0
Pengamat Politik Soroti Gibran Rakabuming Dampingi Ahmad Lutfi dan Taj Yasin ke KPU Jateng https://t.co/Fv9j5pSq8y;positif;pengamat politik soroti gibran rakabuming dampingi ahmad lutfi dan taj yasin ke kpu jateng;1;pengamat politik soroti gibran rakabuming dampingi ahmad lutfi dan taj yasin ke kpu jateng;pengamat politik soroti gibran rakabuming dampingi ahmad lutfi dan taj yasin ke kpu jateng;0
Jelang Pendaftaran ke KPU Jateng Taj Yasin Lakukan Pemeriksaan Kesehatan https://t.co/1vTGClTcwh;positif;jelang pendaftaran ke kpu jateng taj yasin lakukan pemeriksaan kesehatan;1;jelang pendaftaran ke kpu jateng taj yasin lakukan pemeriksaan kesehatan;jelang pendaftaran ke kpu jateng taj yasin lakukan pemeriksaan kesehatan;0
Demokrat Resmi Usung Ahmad Lutfi - Taj Yasin di Pilgub Jateng https://t.co/EgbOKC3int;positif;demokrat resmi usung ahmad lutfi taj yasin di pilgub jateng;2;demokrat resmi usung ahmad lutfi taj yasin di pilgub jateng;demokrat resmi usung ahmad lutfi taj yasin di pilgub jateng;0
Sepertinya seru nih Pilkada Jateng Andika Perkasa-Hendrar Prihadi Vs Ahmad Lutfi dan Taj Yasin;negatif;sepertinya seru nih pilkada jateng andika perkasahendrar prihadi vs ahmad lutfi dan taj yasin;0;sepertinya seru nih pilkada jateng andika perkasahendrar prihadi vs ahmad lutfi dan taj yasin;sepertinya seru ini pemilihan kepala daerah jateng andika perkasahendrar prihadi vs ahmad lutfi dan taj yasin;2
Bukan Kaesang Taj Yasin Dipilih Gerindra Dampingi Ahmad Luthfi di Jateng - https://t.co/ImWTr0TQLk;positif;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;2;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;bukan kaesang taj yasin dipilih gerindra dampingi ahmad luthfi di jateng;0
