text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Kehadiran Mas Rambo di daerah² selalu disambut dengan hangat dan antusias Pastinya warga Jateng justru lebih familiar dengan Mas Rambo daripada Cagub yg satunya lagi yg katanya asli Jateng Rapatkan Barisan ANDIKA - HENDI yg TERBAIK untuk JATENG https://t.co/yE4CyChKEG;positif;kehadiran mas rambo di daerah² selalu disambut dengan hangat dan antusias pastinya warga jateng justru lebih familiar dengan mas rambo daripada cagub yg satunya lagi yg katanya asli jateng rapatkan barisan andika hendi yg terbaik untuk jateng;2;kehadiran mas rambo di daerah² selalu disambut dengan hangat dan antusias pastinya warga jateng justru lebih familiar dengan mas rambo daripada cagub yg satunya lagi yg katanya asli jateng rapatkan barisan andika hendi yg terbaik untuk jateng;kehadiran mas rambo di daerah² selalu disambut dengan hangat dan antusias pastinya warga jateng justru lebih familiar dengan mas rambo daripada cagub yang satunya lagi yang katanya asli jateng rapatkan barisan andika hendi yang terbaik untuk jateng;3
Kompak dan solid mewujudkan kemenangan warga Jateng. Andika-Hendi pilihan yg paling tepat... https://t.co/eQm4VJ19Ag;positif;kompak dan solid mewujudkan kemenangan warga jateng andikahendi pilihan yg paling tepat;1;kompak dan solid mewujudkan kemenangan warga jateng andikahendi pilihan yg paling tepat;kompak dan solid mewujudkan kemenangan warga jateng andikahendi pilihan yang paling tepat;1
elektabilitasnya pak Andika Perkasa dan hendi nih selalu tinggi. baru baru ini di survei lkpi elektabilitas beliau 64.8 persen. mantap banget. insyaallah peluang #AndikaUntukJateng1 terbuka sangat lebar https://t.co/5q3thEjIsi;positif;elektabilitasnya pak andika perkasa dan hendi nih selalu tinggi baru baru ini di survei lkpi elektabilitas beliau  persen mantap banget insyaallah peluang terbuka sangat lebar;3;elektabilitasnya pak andika perkasa dan hendi nih selalu tinggi baru baru ini di survei lkpi elektabilitas beliau  persen mantap banget insyaallah peluang terbuka sangat lebar;elektabilitasnya pak andika perkasa dan hendi ini selalu tinggi baru baru ini di survei lkpi elektabilitas beliau persen mantap banget insyaallah peluang terbuka sangat lebar;1
Andika-Hendi Komitmen Sediakan Fasilitas Kesehatan dan Pendidikan Gratis di Jateng https://t.co/QK5BnZ8rdq #beritasatu #news #berita;positif;andikahendi komitmen sediakan fasilitas kesehatan dan pendidikan gratis di jateng;4;andikahendi komitmen sediakan fasilitas kesehatan dan pendidikan gratis di jateng;andikahendi komitmen sediakan fasilitas kesehatan dan pendidikan gratis di jateng;0
LosDoll... Lepaskan ekspresi bebaskan jiwa hibur diri dan senangkan hati. Jangan lupa bahagia. https://t.co/MlKZU5yaqP;positif;losdoll lepaskan ekspresi bebaskan jiwa hibur diri dan senangkan hati jangan lupa bahagia;1;losdoll lepaskan ekspresi bebaskan jiwa hibur diri dan senangkan hati jangan lupa bahagia;losdoll lepaskan ekspresi bebaskan jiwa hibur diri dan senangkan hati jangan lupa bahagia;0
Struktural PDI Perjuangan dan jaringan relawan Andika - Hendi di Cilacap telah solid dan siap sepenuhnya untuk bekerja memenangkan Cagub dan Cawagub Jateng Andika Perkasa - Hendrar Prihadi di wilayah ini. https://t.co/gNMKYJb4A;positif;struktural pdi perjuangan dan jaringan relawan andika hendi di cilacap telah solid dan siap sepenuhnya untuk bekerja memenangkan cagub dan cawagub jateng andika perkasa hendrar prihadi di wilayah ini;3;struktural pdi perjuangan dan jaringan relawan andika hendi di cilacap telah solid dan siap sepenuhnya untuk bekerja memenangkan cagub dan cawagub jateng andika perkasa hendrar prihadi di wilayah ini;struktural pdi perjuangan dan jaringan relawan andika hendi di cilacap telah solid dan siap sepenuhnya untuk bekerja memenangkan cagub dan cawagub jateng andika perkasa hendrar prihadi di wilayah ini;0
Rakyat cerdas pasti pilih Mas Andika - Mas Hendi untuk Jawa Tengah semakin Hebat.;positif;rakyat cerdas pasti pilih mas andika mas hendi untuk jawa tengah semakin hebat;1;rakyat cerdas pasti pilih mas andika mas hendi untuk jawa tengah semakin hebat;rakyat cerdas pasti pilih mas andika mas hendi untuk jawa tengah semakin hebat;0
relawan Andika - Hendi di Cilacap sudah solid dan siap sepenuhnya untuk bekerja memenangkan Cagub dan Cawagub Jateng Andika Perkasa - Hendrar Prihadi di wilayah ini. https://t.co/KTwLUvNBB6;positif;relawan andika hendi di cilacap sudah solid dan siap sepenuhnya untuk bekerja memenangkan cagub dan cawagub jateng andika perkasa hendrar prihadi di wilayah ini;3;relawan andika hendi di cilacap sudah solid dan siap sepenuhnya untuk bekerja memenangkan cagub dan cawagub jateng andika perkasa hendrar prihadi di wilayah ini;relawan andika hendi di cilacap sudah solid dan siap sepenuhnya untuk bekerja memenangkan cagub dan cawagub jateng andika perkasa hendrar prihadi di wilayah ini;0
ANDIKA - HENDI ISTIMEWA Jateng butuh pemimpin istimewa agar warga selalu gayeng Menyala Andika Perkasa - Hendrar Prihadi https://t.co/uX6R9oMd88;positif;andika hendi istimewa jateng butuh pemimpin istimewa agar warga selalu gayeng menyala andika perkasa hendrar prihadi;3;andika hendi istimewa jateng butuh pemimpin istimewa agar warga selalu gayeng menyala andika perkasa hendrar prihadi;andika hendi istimewa jateng butuh pemimpin istimewa agar warga selalu gayeng menyala andika perkasa hendrar prihadi;0
MAS RAMBO JAWA SAPA KADER BANTENG KEBUMEN Andika - Hendi hadir dalam Rapat Kerja Cabang Khusus/Rakercabsus DPC PDIP Kabupaten Kebumen. MENYALA Jateng butuh Rambo bukan Sambo #AsalBukanPolisi https://t.co/TyxoHJFqyb;positif;mas rambo jawa sapa kader banteng kebumen andika hendi hadir dalam rapat kerja cabang khususrakercabsus dpc pdip kabupaten kebumen menyala jateng butuh rambo bukan sambo;3;mas rambo jawa sapa kader banteng kebumen andika hendi hadir dalam rapat kerja cabang khususrakercabsus dpc pdip kabupaten kebumen menyala jateng butuh rambo bukan sambo;mas rambo jawa siapa kader banteng kebumen andika hendi hadir dalam rapat kerja cabang khususrakercabsus dpc pdip kabupaten kebumen menyala jateng butuh rambo bukan sambo;1
Penuhi Syarat Andika-Hendi dan Ahmad Luthfi-Gus Yasin Siap Bertarung di Pilgub Jateng ;positif;penuhi syarat andikahendi dan ahmad luthfigus yasin siap bertarung di pilgub jateng;0;penuhi syarat andikahendi dan ahmad luthfigus yasin siap bertarung di pilgub jateng;penuhi syarat andikahendi dan ahmad luthfigus yasin siap bertarung di pilgub jateng;0
Bergandeng-Tangan Bersama Andika-Hendi di Pilgub Jateng 2024. Andika-Hendi menjalani serangkaian kegiatan di Jawa Tengah paska deklarasi pencalonan Gubernur dan wakil Gubernur Provinsi Jawa Tengah. Andika-Hendi memenuhi undangan dan mengunjungi beberapa DPC PDI Perjuangan https://t.co/jv38nYay1l;positif;bergandengtangan bersama andikahendi di pilgub jateng  andikahendi menjalani serangkaian kegiatan di jawa tengah paska deklarasi pencalonan gubernur dan wakil gubernur provinsi jawa tengah andikahendi memenuhi undangan dan mengunjungi beberapa dpc pdi perjuangan;2;bergandengtangan bersama andikahendi di pilgub jateng  andikahendi menjalani serangkaian kegiatan di jawa tengah paska deklarasi pencalonan gubernur dan wakil gubernur provinsi jawa tengah andikahendi memenuhi undangan dan mengunjungi beberapa dpc pdi perjuangan;bergandengtangan bersama andikahendi di pilgub jateng andikahendi menjalani serangkaian kegiatan di jawa tengah paska deklarasi pencalonan gubernur dan wakil gubernur provinsi jawa tengah andikahendi memenuhi undangan dan mengunjungi beberapa dpc pdi perjuangan;0
,Kemarin Sore di Solo Saya menghadiri Deklarasi Dukungan terhadap saya dan mas Hendi. Dukungan ini datang dari Paguyuban Mantan Kepala Desa se-Jawa Tengah. Terima kasih kepada semua yang sudah datang jauh-jauh hanya untuk mendukung perjuangan ini. https://t.co/AzO7jgeHn5;positif;kemarin sore di solo saya menghadiri deklarasi dukungan terhadap saya dan mas hendi dukungan ini datang dari paguyuban mantan kepala desa sejawa tengah terima kasih kepada semua yang sudah datang jauhjauh hanya untuk mendukung perjuangan ini;1;kemarin sore di solo saya menghadiri deklarasi dukungan terhadap saya dan mas hendi dukungan ini datang dari paguyuban mantan kepala desa sejawa tengah terima kasih kepada semua yang sudah datang jauhjauh hanya untuk mendukung perjuangan ini;kemarin sore di solo saya menghadiri deklarasi dukungan terhadap saya dan mas hendi dukungan ini datang dari paguyuban mantan kepala desa sejawa tengah terima kasih kepada semua yang sudah datang jauhjauh hanya untuk mendukung perjuangan ini;0
Adik Alm. Gus Dur Sekaligus Cucu Pendiri NU ( KH. HasyumAshari ) Didapuk Sebagai Ketua Tim Pemenangan Andika - Hendi Untuk Pilgub Jateng 2024 - 2029 Selamat Berjuang di Kandang Banteng dr. Umar Wahid Hasyim ( Gus Umar ) Sukses dan Sehat Selalu. 🇮🇩 https://t.co/8IiXzLbytl;positif;adik alm gus dur sekaligus cucu pendiri nu kh hasyumashari didapuk sebagai ketua tim pemenangan andika hendi untuk pilgub jateng   selamat berjuang di kandang banteng dr umar wahid hasyim gus umar sukses dan sehat selalu;10;adik alm gus dur sekaligus cucu pendiri nu kh hasyumashari didapuk sebagai ketua tim pemenangan andika hendi untuk pilgub jateng   selamat berjuang di kandang banteng dr umar wahid hasyim gus umar sukses dan sehat selalu;adik almarhum gus dur sekaligus cucu pendiri nu kah hasyumashari didapuk sebagai ketua tim pemenangan andika hendi untuk pilgub jateng selamat berjuang di kandang banteng dari umar wahid hasyim gus umar sukses dan sehat selalu;3
Alasan Adik Gus Dur Ditunjuk Jadi Ketua Tim Pemenangan Andika-Hendi di Jateng ~N #AndikaPerkasa #AndikaHendi #UmarWahidHasyim https://t.co/wynzPII0A8;negatif;alasan adik gus dur ditunjuk jadi ketua tim pemenangan andikahendi di jateng n;4;alasan adik gus dur ditunjuk jadi ketua tim pemenangan andikahendi di jateng n;alasan adik gus dur ditunjuk jadi ketua tim pemenangan andikahendi di jateng dan;1
Survei Poltracking di Pilkada Jateng: Gen Z dan Millenial Cenderung Pilih Luthfi-Taj Yasin Ketimbang Andika-Hendi https://t.co/3xgeViBsgd #KLYNews;negatif;survei poltracking di pilkada jateng gen z dan millenial cenderung pilih luthfitaj yasin ketimbang andikahendi;2;survei poltracking di pilkada jateng gen z dan millenial cenderung pilih luthfitaj yasin ketimbang andikahendi;survei poltracking di pemilihan kepala daerah jateng gen saja dan millenial cenderung pilih luthfitaj yasin ketimbang andikahendi;2
Wong Jateng pilih seng ganteng... Coblos No.1 Andika-Hendi. Jateng Perkasa Jateng Menyala Jateng sejahtera https://t.co/cnBJf2807c;positif;wong jateng pilih seng ganteng coblos no andikahendi jateng perkasa jateng menyala jateng sejahtera;1;wong jateng pilih seng ganteng coblos no andikahendi jateng perkasa jateng menyala jateng sejahtera;wong jateng pilih seng ganteng coblos nomor andikahendi jateng perkasa jateng menyala jateng sejahtera;1
Jateng 1 Rambo makin menguat Andika - Hendi nomor satu;positif;jateng  rambo makin menguat andika hendi nomor satu;2;jateng  rambo makin menguat andika hendi nomor satu;jateng rambo makin menguat andika hendi nomor satu;0
Pengusaha muda yang tergabung dalam Pengusaha Perkasa Hebat merapat ke Andika-Hendi... https://t.co/VyXbHIC6TV;positif;pengusaha muda yang tergabung dalam pengusaha perkasa hebat merapat ke andikahendi;1;pengusaha muda yang tergabung dalam pengusaha perkasa hebat merapat ke andikahendi;pengusaha muda yang tergabung dalam pengusaha perkasa hebat merapat ke andikahendi;0
Kemenangan Andika-Hendi adalah kemenangan masyarakat Jawa Tengah... https://t.co/YYViseFCRS;positif;kemenangan andikahendi adalah kemenangan masyarakat jawa tengah;1;kemenangan andikahendi adalah kemenangan masyarakat jawa tengah;kemenangan andikahendi adalah kemenangan masyarakat jawa tengah;0
Pilihan kita ANDIKA-HENDI;positif;pilihan kita andikahendi;0;pilihan kita andikahendi;pilihan kita andikahendi;0
Banteng menyala.. Mantan kades se-jawa tengah siap mengawal dan mendukung Andika Rambo- Hendi menjadi gubernur dan wakil gubernur Jawa Tengah Jateng butuh Rambo bukan Sambo https://t.co/zFLNn1U72f;positif;banteng menyala mantan kades sejawa tengah siap mengawal dan mendukung andika rambo hendi menjadi gubernur dan wakil gubernur jawa tengah jateng butuh rambo bukan sambo;1;banteng menyala mantan kades sejawa tengah siap mengawal dan mendukung andika rambo hendi menjadi gubernur dan wakil gubernur jawa tengah jateng butuh rambo bukan sambo;banteng menyala mantan kades sejawa tengah siap mengawal dan mendukung andika rambo hendi menjadi gubernur dan wakil gubernur jawa tengah jateng butuh rambo bukan sambo;0
Ketika Mantan Kades menentukan pilihan untuk mendukung Andika Perkasa - Hendi memimpin Provinsi Jawa Tengah ! #JatengPerkasa https://t.co/84kXyCxsei;positif;ketika mantan kades menentukan pilihan untuk mendukung andika perkasa hendi memimpin provinsi jawa tengah;4;ketika mantan kades menentukan pilihan untuk mendukung andika perkasa hendi memimpin provinsi jawa tengah;ketika mantan kades menentukan pilihan untuk mendukung andika perkasa hendi memimpin provinsi jawa tengah;0
Demokrasi selama di masa Presiden Jokowi bukanlah hanya sekedar kata2 tapi juga sebuah fakta yg baik. Semua lapisan masyarakat bisa Bersuara.;positif;demokrasi selama di masa presiden jokowi bukanlah hanya sekedar kata tapi juga sebuah fakta yg baik semua lapisan masyarakat bisa bersuara;0;demokrasi selama di masa presiden jokowi bukanlah hanya sekedar kata tapi juga sebuah fakta yg baik semua lapisan masyarakat bisa bersuara;demokrasi selama di masa presiden jokowi bukanlah hanya sekedar kata tapi juga sebuah fakta yang baik semua lapisan masyarakat bisa bersuara;1
Survei Poltracking Pilgub Jateng Ahmad Luthfi-Gus Yasin Ungguli Andika-Hendi ;negatif;survei poltracking pilgub jateng ahmad luthfigus yasin ungguli andikahendi;0;survei poltracking pilgub jateng ahmad luthfigus yasin ungguli andikahendi;survei poltracking pilgub jateng ahmad luthfigus yasin ungguli andikahendi;0
ANDIKA - HENDI NOMER SIJI..! Cagub dan Cawagub Jawa Tengah Andika Perkasa - Hendrar Prihadi Rapatkan barisan kita menangkan Rambo bukan Sambo Pilih siji wae!!;positif;andika hendi nomer siji cagub dan cawagub jawa tengah andika perkasa hendrar prihadi rapatkan barisan kita menangkan rambo bukan sambo pilih siji wae;2;andika hendi nomer siji cagub dan cawagub jawa tengah andika perkasa hendrar prihadi rapatkan barisan kita menangkan rambo bukan sambo pilih siji wae;andika hendi nomer siji cagub dan cawagub jawa tengah andika perkasa hendrar prihadi rapatkan barisan kita menangkan rambo bukan sambo pilih siji wae;0
Ga mo berspekulasi lagi Aku sih mo yg pasti² aja Ga mo pindah ke lain hati Madep mantep ANDIKA - HENDI Pilihanku https://t.co/oHhYsgT1tl;positif;ga mo berspekulasi lagi aku sih mo yg pasti² aja ga mo pindah ke lain hati madep mantep andika hendi pilihanku;2;ga mo berspekulasi lagi aku sih mo yg pasti² aja ga mo pindah ke lain hati madep mantep andika hendi pilihanku;enggak mau berspekulasi lagi aku sih mau yang pasti² saja enggak mau pindah ke lain hati madep mantap andika hendi pilihanku;8
Hendi Tanggapi Video Momen Ajakan Salaman Andika Perkasa Tak Direspons Kapolda dan Pj Gubernur Jateng https://t.co/vOLvu5DXVx #beritasatu #news #berita;positif;hendi tanggapi video momen ajakan salaman andika perkasa tak direspons kapolda dan pj gubernur jateng;4;hendi tanggapi video momen ajakan salaman andika perkasa tak direspons kapolda dan pj gubernur jateng;hendi tanggapi video momen ajakan salaman andika perkasa tidak direspons kapolda dan pj gubernur jateng;1
Kalo salaman aja gak mau apalagi merangkul. Liat video arogannya ladusing seperti itu sih udah gak heran saya. Makanya mantep ati mantep pilihan buat Jateng #AsalBukanPolisi cuma Andika - Hendi TERBAEK...!! Nomer satu lebih bermutu Pilihan tepat orang2 hebat https://t.co/uJVzqYuYfF;positif;kalo salaman aja gak mau apalagi merangkul liat video arogannya ladusing seperti itu sih udah gak heran saya makanya mantep ati mantep pilihan buat jateng cuma andika hendi terbaek nomer satu lebih bermutu pilihan tepat orang hebat;3;kalo salaman aja gak mau apalagi merangkul liat video arogannya ladusing seperti itu sih udah gak heran saya makanya mantep ati mantep pilihan buat jateng cuma andika hendi terbaek nomer satu lebih bermutu pilihan tepat orang hebat;kalau salaman saja enggak mau apalagi merangkul lihat video arogannya ladusing seperti itu sih sudah enggak heran saya makanya mantap ati mantap pilihan buat jateng cuma andika hendi terbaek nomer satu lebih bermutu pilihan tepat orang hebat;8
Andika-Hendi dan Luthfi-Yasin Berikrar Kampanye Damai Dipandu Ketua KPU Jawa Tengah https://t.co/r1LcUoK0Yv;positif;andikahendi dan luthfiyasin berikrar kampanye damai dipandu ketua kpu jawa tengah;1;andikahendi dan luthfiyasin berikrar kampanye damai dipandu ketua kpu jawa tengah;andikahendi dan luthfiyasin berikrar kampanye damai dipandu ketua kpu jawa tengah;0
HOT NEWS Paguyuban mantan Kades se-Jawa Tengah deklarasikan dukungan keras untuk Andika-Hendi. #AsalBukanPolisi titik ga pake koma !! https://t.co/t6FQsMI4nH;positif;hot news paguyuban mantan kades sejawa tengah deklarasikan dukungan keras untuk andikahendi titik ga pake koma;3;hot news paguyuban mantan kades sejawa tengah deklarasikan dukungan keras untuk andikahendi titik ga pake koma;hot news paguyuban mantan kades sejawa tengah deklarasikan dukungan keras untuk andikahendi titik enggak pakai koma;2
